,Address
15295,"409 GARRETT ST, Charlottesville VA"
15296,"834 BLEHEIM AVE, Charlottesville VA"
15297,"834 BOLLING AVE, Charlottesville VA"
15298,
15299,"606 E MARKET ST, Charlottesville VA"
15300,"606 E MARKET ST, Charlottesville VA"
15301,"606 E MARKET ST, Charlottesville VA"
15302,"407 PATON ST, Charlottesville VA"
15303,"407 PATON ST, Charlottesville VA"
15304,"407 PATON ST, Charlottesville VA"
15305,"407 PATON ST, Charlottesville VA"
15306,"606 E MARKET ST, Charlottesville VA"
15307,"606 E MARKET ST, Charlottesville VA"
15308,"1610 AVON ST, Charlottesville VA"
15309,"1610 AVON ST, Charlottesville VA"
15310,
15311,"160 PEREGORY LN, Charlottesville VA"
15312,"160 PEREGORY LN, Charlottesville VA"
15313,"618 ALTAVISTA AVE, Charlottesville VA"
15314,
15315,
15316,"1500 CARLTON AVE 20, Charlottesville VA"
15317,"1904 JEFFERSON PARK AVE, Charlottesville VA"
15318,"606 E MARKET ST, Charlottesville VA"
15319,"925 ST CLAIR AVE, Charlottesville VA"
15320,"1060 GRADY AVE, Charlottesville VA"
15321,"300 250 BYPASS, Charlottesville VA"
15322,"300 250 BYPASS, Charlottesville VA"
15323,"300 250 BYPASS, Charlottesville VA"
15324,"160 PEREGORY LN, Charlottesville VA"
15325,"160 PEREGORY LN, Charlottesville VA"
15326,"100 E MARKET ST, Charlottesville VA"
15327,"120 7TH ST NE, Charlottesville VA"
15328,"160 PEREGORY LN, Charlottesville VA"
15329,"160 PEREGORY LN, Charlottesville VA"
15330,
15331,"1400 UNIVERSITY AVE, Charlottesville VA"
15332,"1400 UNIVERSITY AVE, Charlottesville VA"
15333,"123 4TH ST NW, Charlottesville VA"
15334,"160 PEREGORY LN, Charlottesville VA"
15335,"160 PEREGORY LN, Charlottesville VA"
15336,"130 MADISON LN, Charlottesville VA"
15337,"801 E MARKET ST, Charlottesville VA"
15338,"104 14TH ST NW, Charlottesville VA"
15339,
15340,
15341,
15342,
15343,
15344,"707 6TH ST SE, Charlottesville VA"
15345,"243 RIDGE RD, Charlottesville VA"
15346,"800 RUN ST, Charlottesville VA"
15347,"1500 CARLTON AVE 44, Charlottesville VA"
15348,"300 W MAIN ST, Charlottesville VA"
15349,"1500 AVON ST, Charlottesville VA"
15350,"1500 AVON ST, Charlottesville VA"
15351,"1500 AVON ST, Charlottesville VA"
15352,
15353,"1416 VINE ST, Charlottesville VA"
15354,"300 10TH ST NW, Charlottesville VA"
15355,"300 10TH ST NW, Charlottesville VA"
15356," EMMET ST N, Charlottesville VA"
15357,"1215 LEE ST, Charlottesville VA"
15358,"1215 LEE ST, Charlottesville VA"
15359,"802 CYNTHIANNA AVE, Charlottesville VA"
15360,"802 CYNTHIANNA AVE, Charlottesville VA"
15361,"802 CYNTHIANNA AVE, Charlottesville VA"
15362,"300 E MARKET ST, Charlottesville VA"
15363,"1014 RIDGE ST, Charlottesville VA"
15364,"773 PROSPECT AVE, Charlottesville VA"
15365,"1819 EMMET ST, Charlottesville VA"
15366,"1819 EMMET ST, Charlottesville VA"
15367,"224 14TH ST NW, Charlottesville VA"
15368,"224 14TH ST NW, Charlottesville VA"
15369,"224 14TH ST NW, Charlottesville VA"
15370,"224 14TH ST NW, Charlottesville VA"
15371,"224 14TH ST NW, Charlottesville VA"
15372,"100 2ND ST NW, Charlottesville VA"
15373," HENRICO POLICE, Charlottesville VA"
15374,"1610 AVON ST EXT, Charlottesville VA"
15375,"401 4TH ST NW 307, Charlottesville VA"
15376,"1400 JEFFERSON PARK AVE, Charlottesville VA"
15377,"106 KING GEORGE CIR, Charlottesville VA"
15378,"200 W MAIN ST, Charlottesville VA"
15379,"840 ST CLAIR AVE, Charlottesville VA"
15380,"938 5TH ST SW, Charlottesville VA"
15381,"606 E MARKET ST, Charlottesville VA"
15382,
15383,"115 ELLIEWOOD AVE, Charlottesville VA"
15384," ROCKINGHAM CO SO, Charlottesville VA"
15385," ROCKINGHAM CO SO, Charlottesville VA"
15386,"2701 MCELROY DR A, Charlottesville VA"
15387,"400 W MAIN ST, Charlottesville VA"
15388,"1117 FOREST ST 11, Charlottesville VA"
15389,"1117 FOREST ST 11, Charlottesville VA"
15390,"303 E MAIN ST, Charlottesville VA"
15391,"303 E MAIN ST, Charlottesville VA"
15392,
15393,"1417 UNIVERSITY AVE, Charlottesville VA"
15394,"111 MAURY AVE, Charlottesville VA"
15395,"111 MAURY AVE, Charlottesville VA"
15396,"200 W MAIN ST, Charlottesville VA"
15397,"900 CHARLTON AVE, Charlottesville VA"
15398,"900 CHARLTON AVE, Charlottesville VA"
15399,"606 E MARKET ST, Charlottesville VA"
15400,"606 E MARKET ST, Charlottesville VA"
15401,"606 E MARKET ST, Charlottesville VA"
15402,"1534 CHERRY AVE A, Charlottesville VA"
15403,"1600 MADISON AVE, Charlottesville VA"
15404,"2305 FONTAINE AVE, Charlottesville VA"
15405,"130 MADISON LN, Charlottesville VA"
15406,"801 E MARKET ST, Charlottesville VA"
15407,"615 E WATER ST, Charlottesville VA"
15408,"800 PRESTON AVE, Charlottesville VA"
15409,"800 PRESTON AVE, Charlottesville VA"
15410,"800 PRESTON AVE, Charlottesville VA"
15411,"800 PRESTON AVE, Charlottesville VA"
15412,"800 PRESTON AVE, Charlottesville VA"
15413,"101 E MARKET ST, Charlottesville VA"
15414,"1120 RIDGE WAY DR, Charlottesville VA"
15415,"122 N BAKER ST, Charlottesville VA"
15416,"122 N BAKER ST, Charlottesville VA"
15417,"600 PRESTON AVE, Charlottesville VA"
15418,"160 PEREGORY LN, Charlottesville VA"
15419,"160 PEREGORY LN, Charlottesville VA"
15420,"160 PEREGORY LN, Charlottesville VA"
15421,"160 PEREGORY LN, Charlottesville VA"
15422,"411 E HIGH ST, Charlottesville VA"
15423,"114 STRATFORD CT B, Charlottesville VA"
15424,"114 STRATFORD CT B, Charlottesville VA"
15425,"114 STRATFORD CT B, Charlottesville VA"
15426,"401 4TH ST NW 213, Charlottesville VA"
15427,"243 RIDGE MCINTIRE RD, Charlottesville VA"
15428,"243 RIDGE MCINTIRE RD, Charlottesville VA"
15429,"243 RIDGE MCINTIRE RD, Charlottesville VA"
15430,"243 RIDGE MCINTIRE RD, Charlottesville VA"
15431," STADIUM RD, Charlottesville VA"
15432,"618 ALTAVISTA AVE, Charlottesville VA"
15433,"160 PEREGORY LN, Charlottesville VA"
15434,"123 E MAIN ST, Charlottesville VA"
15435,"420 W MAIN ST, Charlottesville VA"
15436,"200 E MAIN, Charlottesville VA"
15437,"300 E MAIN ST, Charlottesville VA"
15438," MIDDLE RIVER REGIONAL JAIL, Charlottesville VA"
15439," MIDDLE RIVER REGIONAL JAIL, Charlottesville VA"
15440,"1407 UNIVERSITY AVE, Charlottesville VA"
15441,"200 W MAIN ST, Charlottesville VA"
15442,"1400 UNIVERSITY AVE, Charlottesville VA"
15443,"1400 UNIVERSITY AVE, Charlottesville VA"
15444,"606 E MARKET ST, Charlottesville VA"
15445,"400 7TH ST NW, Charlottesville VA"
15446,"310 RIVERSIDE AVE, Charlottesville VA"
15447,"160 PEREGORY LN, Charlottesville VA"
15448,"160 PEREGORY LN, Charlottesville VA"
15449,"160 PEREGORY LN, Charlottesville VA"
15450,"160 PEREGORY LN, Charlottesville VA"
15451,"160 PEREGORY LN, Charlottesville VA"
15452,"160 PEREGORY LN, Charlottesville VA"
15453,"160 PEREGORY LN, Charlottesville VA"
15454,"160 PEREGORY LN, Charlottesville VA"
15455,"160 PEREGORY LN, Charlottesville VA"
15456,"130 MADISON LN, Charlottesville VA"
15457," WAYNESBORO PD, Charlottesville VA"
15458,"1012 ELLIOTT AVE A, Charlottesville VA"
15459,"1517 UNIVERSITY AVE, Charlottesville VA"
15460,"1304 E MARKET ST, Charlottesville VA"
15461,"1304 E MARKET ST, Charlottesville VA"
15462,"170 MCCORMICK RD, Charlottesville VA"
15463,"104 GARRET ST, Charlottesville VA"
15464,"111 MIDDLESEX DR, Charlottesville VA"
15465,"111 MIDDLESEX DR, Charlottesville VA"
15466,
15467,"513 NASSAU ST, Charlottesville VA"
15468,"606 E MARKET ST, Charlottesville VA"
15469,"160 PEREGORY LN, Charlottesville VA"
15470,"160 PEREGORY LN, Charlottesville VA"
15471,"160 PEREGORY LN, Charlottesville VA"
15472,"160 PEREGORY LN, Charlottesville VA"
15473,"160 PEREGORY LN, Charlottesville VA"
15474,"160 PEREGORY LN, Charlottesville VA"
15475,"600 CHERRY AVE, Charlottesville VA"
15476,"600 CHERRY AVE, Charlottesville VA"
15477,"920 1ST ST S D, Charlottesville VA"
15478,"606 E MARKET ST, Charlottesville VA"
15479,"100 FRANKLIN ST, Charlottesville VA"
15480,"100 FRANKLIN ST, Charlottesville VA"
15481,"100 FRANKLIN ST, Charlottesville VA"
15482,"100 FRANKLIN ST, Charlottesville VA"
15483,"100 FRANKLIN ST, Charlottesville VA"
15484,"100 FRANKLIN ST, Charlottesville VA"
15485,"100 FRANKLIN ST, Charlottesville VA"
15486,"100 FRANKLIN ST, Charlottesville VA"
15487,"100 FRANKLIN ST, Charlottesville VA"
15488,"100 FRANKLIN ST, Charlottesville VA"
15489,"100 FRANKLIN ST, Charlottesville VA"
15490,"100 FRANKLIN ST, Charlottesville VA"
15491,"100 FRANKLIN ST, Charlottesville VA"
15492,"100 FRANKLIN ST, Charlottesville VA"
15493,"160 PEREGORY LN, Charlottesville VA"
15494,"500 W MAIN ST, Charlottesville VA"
15495,"500 W MAIN ST, Charlottesville VA"
15496,"101 HARTFORD CT, Charlottesville VA"
15497,"606 E MARKET ST, Charlottesville VA"
15498,"606 E MARKET ST, Charlottesville VA"
15499,"604 CHERRY AVE, Charlottesville VA"
15500,
15501,
15502,
15503,
15504,
15505,
15506,
15507,
15508,
15509,
15510,"309 RIVERSIDE AVE, Charlottesville VA"
15511,"309 RIVERSIDE AVE, Charlottesville VA"
15512,"811 MONTROSE AVE, Charlottesville VA"
15513,"1500 MONTICELLO AVE, Charlottesville VA"
15514,"1500 MONTICELLO AVE, Charlottesville VA"
15515,"1500 MONTICELLO AVE, Charlottesville VA"
15516,"900 1ST ST S, Charlottesville VA"
15517,"606 E MARKET ST, Charlottesville VA"
15518,
15519,"114 LANKKFORD AVE, Charlottesville VA"
15520,"606 E MARKET ST, Charlottesville VA"
15521,"100 BURNETT ST, Charlottesville VA"
15522,"130 MADISON LN, Charlottesville VA"
15523,"1400 UNIVERSITY AVE, Charlottesville VA"
15524,"1400 UNIVERSITY AVE, Charlottesville VA"
15525,"1400 UNIVERSITY AVE, Charlottesville VA"
15526,"400 CARLTON RD, Charlottesville VA"
15527,"606 E MARKET ST, Charlottesville VA"
15528,"606 E MARKET ST, Charlottesville VA"
15529,"606 E MARKET ST, Charlottesville VA"
15530,"1610 AVON ST, Charlottesville VA"
15531,"1325 MERIDIAN ST B1, Charlottesville VA"
15532,"100 CARROLTON TERR, Charlottesville VA"
15533,"1623 MEREDIAHN ST A2, Charlottesville VA"
15534,"1623 MEREDIAHN ST A2, Charlottesville VA"
15535,"160 PEREGORY LN, Charlottesville VA"
15536,"606 E MARKET ST, Charlottesville VA"
15537,"606 E MARKET ST, Charlottesville VA"
15538,"904 1ST ST S, Charlottesville VA"
15539,"1615 KEITH VALLEY RD, Charlottesville VA"
15540,"606 E MARKET ST, Charlottesville VA"
15541,"160 PEREGORY LN, Charlottesville VA"
15542,"1610 AVON ST EXT, Charlottesville VA"
15543,"1610 AVON ST EXT, Charlottesville VA"
15544,"375 250 BYPASS, Charlottesville VA"
15545,"606 E MARKET ST, Charlottesville VA"
15546,"1014 RIDGE ST, Charlottesville VA"
15547,"1014 RIDGE ST, Charlottesville VA"
15548,"1014 RIDGE ST, Charlottesville VA"
15549,"1610 AVON ST, Charlottesville VA"
15550,"1610 AVON ST, Charlottesville VA"
15551,"1610 AVON ST, Charlottesville VA"
15552,"2405 PEYTON DR G1, Charlottesville VA"
15553,"112 W MARKET ST, Charlottesville VA"
15554,"606 E MARKET ST, Charlottesville VA"
15555," ORANGE CO SHERIFFS OFFICE, Charlottesville VA"
15556,"119 MIDDLESEX DR B, Charlottesville VA"
15557,"119 MIDDLESEX DR, Charlottesville VA"
15558,
15559,"800 E MARKET ST, Charlottesville VA"
15560,"609 BAILEY RD, Charlottesville VA"
15561,"127 N BAKER ST, Charlottesville VA"
15562,"1625 MERIDIAN ST, Charlottesville VA"
15563,"600 E WATER ST, Charlottesville VA"
15564,"600 E WATER ST, Charlottesville VA"
15565,"101 E MARKET ST, Charlottesville VA"
15566,"101 E MARKET ST, Charlottesville VA"
15567,"418 10TH ST NW, Charlottesville VA"
15568,"237 STRIBLING AVE, Charlottesville VA"
15569,"237 STRIBLING AVE, Charlottesville VA"
15570,"237 STRIBLING AVE, Charlottesville VA"
15571,"237 STRIBLING AVE, Charlottesville VA"
15572,"237 STRIBLING AVE, Charlottesville VA"
15573,"1416 VINE ST, Charlottesville VA"
15574,"400 GARRETT ST, Charlottesville VA"
15575,"375 250 BYPASS, Charlottesville VA"
15576,"375 250 BYPASS, Charlottesville VA"
15577,"160 PEREGROY LN, Charlottesville VA"
15578,"160 PEREGORY LN, Charlottesville VA"
15579,"114 LANKFORD AVE, Charlottesville VA"
15580,"1159 EMMET ST N, Charlottesville VA"
15581,"406 HEDGE ST, Charlottesville VA"
15582,"112 OLD LYNCHBURG RD, Charlottesville VA"
15583,"112 OLD LYNCHBURG RD, Charlottesville VA"
15584,"160 PEREGORY LN, Charlottesville VA"
15585,"1224 MONTICELLO RD, Charlottesville VA"
15586,"1224 MONTICELLO RD, Charlottesville VA"
15587,"1224 MONTICELLO RD, Charlottesville VA"
15588,"1224 MONTICELLO RD, Charlottesville VA"
15589,"936 HENRY AVE, Charlottesville VA"
15590,"936 HENRY AVE, Charlottesville VA"
15591,"701 EAST WATER ST, Charlottesville VA"
15592,"2000 BARRACKS RD, Charlottesville VA"
15593,"1014 E MARKET ST, Charlottesville VA"
15594,"1005 CHERRY AVE, Charlottesville VA"
15595,"1000 CARLTON AVE, Charlottesville VA"
15596,"1610 AVON ST EXT, Charlottesville VA"
15597,"1610 PEREGORY LN, Charlottesville VA"
15598,"1610 AVON ST EXT, Charlottesville VA"
15599,"230 W MAIN ST, Charlottesville VA"
15600,"230 W MAIN ST, Charlottesville VA"
15601,"530 RIDGE ST, Charlottesville VA"
15602,"1100 LITTLE HIGH ST, Charlottesville VA"
15603,"1100 LITTLE HIGH ST, Charlottesville VA"
15604,"156 CARLTON RD, Charlottesville VA"
15605,"156 CARLTON RD, Charlottesville VA"
15606,"2305 FONTAINE AVE, Charlottesville VA"
15607,"160 PEREGORY LN, Charlottesville VA"
15608,"160 PEREGORY LN, Charlottesville VA"
15609,"1015 HOLMES AVE, Charlottesville VA"
15610,"1015 HOLMES AVE, Charlottesville VA"
15611,"1300 CHESAPEAKE ST, Charlottesville VA"
15612,"237 HUNTLEY AVE, Charlottesville VA"
15613,
15614,"503 ROCKLAND AVE B, Charlottesville VA"
15615,
15616,"160 PEREGORY LN, Charlottesville VA"
15617,"1500 UNIVERSITY AVE, Charlottesville VA"
15618,
15619,"1207 GRADY AVE, Charlottesville VA"
15620,"1207 GRADY AVE, Charlottesville VA"
15621,"1700 HYDRAULIC RD, Charlottesville VA"
15622,"1700 HYDRAULIC RD, Charlottesville VA"
15623,"606 E MARKET ST, Charlottesville VA"
15624,"1610 AVON ST, Charlottesville VA"
15625,"1610 AVON ST, Charlottesville VA"
15626,"230 W MAIN ST, Charlottesville VA"
15627,"700 5TH ST SW, Charlottesville VA"
15628,
15629,"406 14TH ST NW, Charlottesville VA"
15630,"160 PEREGORY LN, Charlottesville VA"
15631,"1803 EMMET ST, Charlottesville VA"
15632,"123 E WATER ST, Charlottesville VA"
15633,"1600 6TH ST SE, Charlottesville VA"
15634,"100 GARRETT ST, Charlottesville VA"
15635,
15636,"1215 LEE ST, Charlottesville VA"
15637,"123 E MAIN ST, Charlottesville VA"
15638,"104 RIDGE ST, Charlottesville VA"
15639,"1400 WERTLAND ST, Charlottesville VA"
15640,"1400 WERTLAND ST, Charlottesville VA"
15641,"1400 WERTLAND ST, Charlottesville VA"
15642,"122 NORTH BAKER ST, Charlottesville VA"
15643,"1013 ALTAVISTA AVE, Charlottesville VA"
15644,"600 BAILEY RD, Charlottesville VA"
15645,"606 E MARKET ST, Charlottesville VA"
15646,"606 E MARKET ST, Charlottesville VA"
15647,"606 E MARKET ST, Charlottesville VA"
15648,"237 HUNTLEY AVE, Charlottesville VA"
15649,"160 PEREGORY LN, Charlottesville VA"
15650,"1935 ARLINGTON BLVD, Charlottesville VA"
15651,"1935 ARLINGTON BLVD, Charlottesville VA"
15652,"1935 ARLINGTON BLVD, Charlottesville VA"
15653,"1935 ARLINGTON BLVD, Charlottesville VA"
15654,"1935 ARLINGTON BLVD, Charlottesville VA"
15655,"500 W MAIN ST, Charlottesville VA"
15656,"160 PEREGORY LN, Charlottesville VA"
15657,"160 PERAGORY LN, Charlottesville VA"
15658,"160 PERAGORY LN, Charlottesville VA"
15659,"160 PERAGORY LN, Charlottesville VA"
15660,"160 PEREGORY LN, Charlottesville VA"
15661,"700 AVONS T, Charlottesville VA"
15662,"401 4TH ST NW, Charlottesville VA"
15663,"207 DICE ST, Charlottesville VA"
15664,"606 E MARKET ST, Charlottesville VA"
15665,"160 PEREGORY LN, Charlottesville VA"
15666,"615 E WATER ST, Charlottesville VA"
15667,"200 W WATER ST, Charlottesville VA"
15668,"1617 MADISON AVE A, Charlottesville VA"
15669,"1617 MADISON AVE A, Charlottesville VA"
15670,"1610 AVON ST, Charlottesville VA"
15671,"725 PROSPECT AVE, Charlottesville VA"
15672,"725 PROSPECT AVE, Charlottesville VA"
15673,"606 E MARKET ST, Charlottesville VA"
15674,"1800 MONTICELLO RD, Charlottesville VA"
15675,"750 HARRIS ST, Charlottesville VA"
15676,"750 HARRIS ST, Charlottesville VA"
15677,"750 HARRIS ST, Charlottesville VA"
15678,"2691 BARRACKS RD 8, Charlottesville VA"
15679,"2025 MICHIE DR E, Charlottesville VA"
15680,"2025 MICHIE DR E, Charlottesville VA"
15681,"2025 MICHIE DR E, Charlottesville VA"
15682,"2025 MICHIE DR E, Charlottesville VA"
15683,"2025 MICHIE DR E, Charlottesville VA"
15684,"2025 MICHIE DR E, Charlottesville VA"
15685,"2025 MICHIE DR E, Charlottesville VA"
15686,"404 GARRETT ST B, Charlottesville VA"
15687," NEWPORT NEWS SO, Charlottesville VA"
15688," NEWPORT NEWS SO, Charlottesville VA"
15689," NEWPORT NEWS SO, Charlottesville VA"
15690," NEWPORT NEWS SO, Charlottesville VA"
15691," NEWPORT NEWS SO, Charlottesville VA"
15692,"1213 OAK HILL DR, Charlottesville VA"
15693,"1213 OAK HILL DR, Charlottesville VA"
15694,"1213 OAK HILL DR, Charlottesville VA"
15695,"1213 OAK HILL DR, Charlottesville VA"
15696,"1213 OAK HILL DR, Charlottesville VA"
15697,"1213 OAK HILL DR, Charlottesville VA"
15698,"1213 OAK HILL DR, Charlottesville VA"
15699,"1213 OAK HILL DR, Charlottesville VA"
15700,"900 GREEN ST, Charlottesville VA"
15701,"109 2ND ST SE, Charlottesville VA"
15702,"109 2ND ST SE, Charlottesville VA"
15703,"119 MIDDLESEX DR A, Charlottesville VA"
15704,"112 W MARKET ST, Charlottesville VA"
15705,"200 AVON ST, Charlottesville VA"
15706,"1623 GROVE ST EXT, Charlottesville VA"
15707,"800 HILLCREST RD, Charlottesville VA"
15708,"800 HILLCREST RD, Charlottesville VA"
15709,"800 HILLCREST RD, Charlottesville VA"
15710,"900 PRESTON AVE, Charlottesville VA"
15711,"212 E MAIN ST, Charlottesville VA"
15712,
15713,"100 APPLEWOOD LN, Charlottesville VA"
15714,"806 E MARKET ST, Charlottesville VA"
15715,"900 COMMERCE ST, Charlottesville VA"
15716,"615 E WATER ST, Charlottesville VA"
15717,"2800 IVY RD, Charlottesville VA"
15718,"2800 IVY RD, Charlottesville VA"
15719,"2800 IVY RD, Charlottesville VA"
15720,"2800 IVY RD, Charlottesville VA"
15721,"700 PROSPECT AVE, Charlottesville VA"
15722,"1215 LEE ST, Charlottesville VA"
15723,"1215 LEE ST, Charlottesville VA"
15724,
15725,
15726,"623 MONTICELLO AVE, Charlottesville VA"
15727,"750 HARRIS ST, Charlottesville VA"
15728,"201 W MAIN ST, Charlottesville VA"
15729,"606 E MARKET ST, Charlottesville VA"
15730,"700 E MAIN ST, Charlottesville VA"
15731,"506 RUGBY RD 2, Charlottesville VA"
15732,"600 12TH ST NW, Charlottesville VA"
15733,"600 12TH ST NW, Charlottesville VA"
15734,"400 RUGBY RD, Charlottesville VA"
15735,"817 MALLSIDE FOREST CT, Charlottesville VA"
15736,"701 E WATER ST, Charlottesville VA"
15737,"300 E MARKET ST, Charlottesville VA"
15738,"800 CHERRY AVE, Charlottesville VA"
15739,"160 PEREGORY LN, Charlottesville VA"
15740,"160 PEREGORY LN, Charlottesville VA"
15741,"1215 LEE ST, Charlottesville VA"
15742,"1215 LEE ST, Charlottesville VA"
15743,"1302 CARLTON AVE 4, Charlottesville VA"
15744,"102 E MAIN ST, Charlottesville VA"
15745,"102 E MAIN ST, Charlottesville VA"
15746,"102 E MAIN ST, Charlottesville VA"
15747,"1010 RIDGE ST, Charlottesville VA"
15748,"1159 MILLMONT ST, Charlottesville VA"
15749,"1159 MILLMONT ST, Charlottesville VA"
15750,"200 W MAIN ST, Charlottesville VA"
15751,"300 E MAIN ST, Charlottesville VA"
15752,"118 LONGWOOD DR A, Charlottesville VA"
15753,"123 E MAIN ST, Charlottesville VA"
15754,"160 PEREGORY LN, Charlottesville VA"
15755,"160 PEREGORY LN, Charlottesville VA"
15756,"200 OLD LYNCHBURG RD, Charlottesville VA"
15757,"200 OLD LYNCHBURG RD, Charlottesville VA"
15758,"200 OLD LYNCHBURG RD, Charlottesville VA"
15759,"190 YELLOWSTONE DR 203, Charlottesville VA"
15760,"190 YELLOWSTONE DR 203, Charlottesville VA"
15761,"190 YELLOWSTONE DR 203, Charlottesville VA"
15762,"190 YELLOWSTONE DR 203, Charlottesville VA"
15763,"200 W MAIN ST, Charlottesville VA"
15764,"501 HARRIS ST, Charlottesville VA"
15765,"501 HARRIS ST, Charlottesville VA"
15766,"501 HARRIS ST, Charlottesville VA"
15767,"501 HARRIS ST, Charlottesville VA"
15768,"501 HARRIS ST, Charlottesville VA"
15769,"501 HARRIS ST, Charlottesville VA"
15770,"501 HARRIS ST, Charlottesville VA"
15771,"501 HARRIS ST, Charlottesville VA"
15772,"501 HARRIS ST, Charlottesville VA"
15773,"606 E MARKET ST, Charlottesville VA"
15774,"160 PEREGORY LN, Charlottesville VA"
15775,"901 PARK ST A, Charlottesville VA"
15776,"160 PEREGORY LN, Charlottesville VA"
15777,"160 PEREGORY LN, Charlottesville VA"
15778,"606 E MARKET ST, Charlottesville VA"
15779,"606 E MARKET ST, Charlottesville VA"
15780,"606 E MARKET ST, Charlottesville VA"
15781,"606 E MARKET ST, Charlottesville VA"
15782,"1600 AVON ST, Charlottesville VA"
15783,"419 9TH ST NW, Charlottesville VA"
15784,"961 BEAM RD, Charlottesville VA"
15785,"961 BEAM RD, Charlottesville VA"
15786,"200 5TH ST NE, Charlottesville VA"
15787,"1407 UNIVERSITY AVE, Charlottesville VA"
15788,
15789,"1859 FENDALL AVE, Charlottesville VA"
